RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
845164,211,"Lebanon, NH",msa,NH,205700.0,212000.0,190000.0,211750.0,225000.0,204500.0,184500.0,190500.0,185000.0,186700.0,192700.0,154400.0,150000.0,172750.0,179750.0,175050.0,180000.0,180000.0,181500.0,192250.0,174900.0,180000.0,159950.0,163500.0,160000.0,165700.0,195000.0,177000.0,192000.0,180500.0,194000.0,176300.0,181000.0,192000.0,180000.0,177750.0,154650.0,180250.0,175500.0,196000.0,183000.0,192550.0,188500.0,173500.0,168500.0,160000.0,167750.0,165000.0,164650.0,185000.0,167700.0,188000.0,193500.0,170250.0,175000.0,171000.0,165000.0,165000.0,164500.0,174250.0,173000.0,170500.0,174000.0,166000.0,186000.0,186000.0,179250.0,179000.0,169500.0,177000.0,162000.0,145500.0,145000.0,175000.0,186250.0,180000.0,188500.0,180000.0,185000.0,175000.0,168400.0,176000.0,168000.0,144000.0,175000.0,190500.0,179000.0,198467.0,194500.0,187500.0,176000.0,179000.0,175767.0,177000.0,165000.0,168000.0,166250.0,169250.0,190000.0,200000.0,193533.0,193750.0,189000.0,178517.0,189000.0,178300.0,177000.0,178000.0,174900.0,189000.0,212000.0,194450.0,216000.0,192000.0,203183.0,180000.0,194000.0,206000.0,178500.0,200000.0,230000.0,185000.0,210000.0,224350.0,202533.0,197000.0,188667.0,192533.0,199967.0,215000.0,201050.0,169000.0,185000.0,209533.0,208000.0,222000.0,202250.0,215000.0,210000.0,215767.0,205000.0,198533.0,225000.0,184000.0,198000.0,210500.0,231000.0,232533.0,250000.0,237500.0,250000.0,265000.0,265000.0,249933.0,255200.0,235000.0,255867.0,243767.0,271865.0,272500.0,299000.0,284962.0,305000.0,299467.0,283500.0,266533.0,271000.0,295000.0,275000.0,262000.0,326000.0,328000.0,327500.0,329000.0,305000.0,310000.0
394765,212,"Lake Havasu City, AZ",msa,AZ,205000.0,187450.0,187500.0,189450.0,171000.0,180000.0,168000.0,159900.0,146000.0,140000.0,155000.0,150000.0,164900.0,150000.0,140500.0,149900.0,145000.0,149100.0,133000.0,136800.0,133500.0,131250.0,125000.0,127000.0,129950.0,125000.0,120000.0,130000.0,126000.0,120000.0,123750.0,122900.0,118900.0,120000.0,121500.0,117000.0,118000.0,119000.0,122000.0,119800.0,115000.0,116150.0,120500.0,113000.0,120000.0,129095.0,115000.0,115000.0,110000.0,125000.0,131750.0,134900.0,115000.0,129600.0,125000.0,106500.0,134900.0,121300.0,115000.0,125000.0,134925.0,128500.0,139000.0,134950.0,149500.0,135950.0,134950.0,130000.0,143000.0,136750.0,137000.0,142500.0,135745.0,140000.0,135000.0,125000.0,145500.0,142000.0,142500.0,147500.0,150500.0,152375.0,145000.0,137500.0,150000.0,149000.0,146950.0,150000.0,155000.0,149450.0,141900.0,146000.0,146500.0,127500.0,155100.0,145000.0,149000.0,147500.0,148500.0,158000.0,157900.0,161000.0,157700.0,154000.0,165000.0,160000.0,153975.0,170000.0,153000.0,158750.0,168450.0,160000.0,166000.0,174500.0,165000.0,166000.0,166724.0,170000.0,180000.0,180000.0,177250.0,189900.0,180563.0,185000.0,180375.0,210000.0,201000.0,185000.0,204700.0,210000.0,219750.0,210000.0,200000.0,212000.0,210750.0,229900.0,208640.0,222498.0,226000.0,225950.0,235000.0,228500.0,234900.0,234950.0,233000.0,242000.0,236500.0,239950.0,248750.0,265000.0,249900.0,255500.0,277500.0,278950.0,258000.0,275000.0,295000.0,300000.0,276000.0,290000.0,288853.0,297000.0,300000.0,309450.0,310000.0,323151.0,335000.0,319000.0,332000.0,350000.0,345000.0,350000.0,305000.0,317500.0,310000.0,315000.0
394346,213,"Athens, GA",msa,GA,168000.0,149950.0,156700.0,155000.0,164000.0,154268.0,161475.0,143810.0,157500.0,141750.0,137950.0,155500.0,136000.0,139500.0,153500.0,165501.0,152250.0,146500.0,144900.0,139000.0,147500.0,155000.0,136250.0,124250.0,130500.0,147850.0,157000.0,144000.0,160000.0,155000.0,148650.0,124500.0,142000.0,130000.0,137000.0,154000.0,145000.0,131000.0,142250.0,150000.0,137000.0,135000.0,125000.0,115000.0,134500.0,120000.0,120201.0,99950.0,106113.0,118000.0,142250.0,139450.0,152000.0,156000.0,158950.0,131000.0,141250.0,129000.0,135000.0,135500.0,131500.0,123000.0,140000.0,159026.0,162000.0,147000.0,129900.0,145000.0,144500.0,130000.0,148450.0,140500.0,127950.0,131125.0,145000.0,149150.0,158000.0,145000.0,159900.0,146755.0,156500.0,140000.0,136508.0,139000.0,141500.0,158000.0,160000.0,167500.0,160500.0,155000.0,167103.0,160450.0,150000.0,150000.0,165000.0,160000.0,159000.0,153500.0,178000.0,171500.0,178000.0,162950.0,167362.0,160500.0,164025.0,150250.0,150000.0,179000.0,143500.0,167500.0,183000.0,175000.0,180000.0,183250.0,170000.0,179900.0,179450.0,173950.0,198500.0,158450.0,186600.0,170000.0,189000.0,192000.0,201000.0,200000.0,190000.0,187000.0,189900.0,191250.0,180000.0,201000.0,170000.0,203500.0,203000.0,217500.0,209900.0,209750.0,214995.0,210000.0,210000.0,202150.0,212900.0,207900.0,213500.0,239900.0,240500.0,235000.0,224500.0,244900.0,235900.0,235000.0,239500.0,237000.0,230000.0,225000.0,264900.0,245000.0,267700.0,264600.0,285000.0,250100.0,269450.0,279900.0,265000.0,289450.0,265000.0,268450.0,290000.0,302750.0,300000.0,330000.0,319750.0,330000.0,300000.0,304900.0
394361,214,"Barnstable Town, MA",msa,MA,350000.0,320000.0,333250.0,330000.0,335000.0,300000.0,316500.0,325000.0,335000.0,292500.0,327500.0,281250.0,262000.0,310000.0,318000.0,295000.0,317500.0,300000.0,300750.0,300000.0,310000.0,289000.0,330000.0,355000.0,300000.0,305000.0,324000.0,295000.0,340000.0,306750.0,315000.0,338000.0,326250.0,300000.0,320000.0,336000.0,305000.0,290000.0,299250.0,305000.0,313500.0,315000.0,309950.0,325000.0,317500.0,310000.0,320000.0,315000.0,266500.0,307000.0,314000.0,325000.0,315000.0,293000.0,311000.0,310000.0,308000.0,315000.0,333000.0,299000.0,297000.0,326500.0,316500.0,330000.0,322950.0,329900.0,323700.0,332000.0,330000.0,317000.0,315000.0,329500.0,315000.0,297500.0,317500.0,337750.0,334000.0,309750.0,357500.0,332000.0,338000.0,329125.0,335000.0,338500.0,337250.0,338000.0,329650.0,325000.0,330000.0,325000.0,345000.0,347000.0,336000.0,350000.0,345000.0,330000.0,320000.0,315000.0,339500.0,340000.0,361000.0,342500.0,350000.0,365000.0,369450.0,362500.0,350000.0,348750.0,355000.0,350000.0,354900.0,375000.0,365000.0,364950.0,359000.0,375000.0,381000.0,380000.0,389500.0,365000.0,371200.0,375000.0,374999.0,395000.0,398450.0,387000.0,379000.0,380000.0,425000.0,395000.0,360000.0,375000.0,375000.0,390000.0,383000.0,395000.0,418000.0,390000.0,400000.0,400000.0,400000.0,399995.0,382363.0,381250.0,381000.0,412500.0,406400.0,410000.0,419000.0,455000.0,459900.0,480500.0,492000.0,507500.0,480250.0,480000.0,480000.0,490000.0,544000.0,523301.0,535000.0,525000.0,530000.0,545000.0,549000.0,554000.0,555000.0,550000.0,545000.0,550000.0,612500.0,606000.0,602000.0,632400.0,610000.0,608450.0
394464,215,"Chico, CA",msa,CA,232500.0,230000.0,250000.0,258000.0,250000.0,240000.0,254000.0,231000.0,235000.0,224250.0,230000.0,235000.0,228500.0,200000.0,217000.0,228000.0,232000.0,217000.0,213000.0,230000.0,220000.0,195000.0,215000.0,207500.0,187000.0,224500.0,214000.0,215000.0,195000.0,194000.0,219500.0,185000.0,217000.0,211000.0,191750.0,180000.0,146500.0,200000.0,195000.0,200000.0,207500.0,175000.0,180000.0,190000.0,170000.0,186500.0,187500.0,169000.0,175000.0,178000.0,176100.0,186500.0,191000.0,184500.0,180000.0,182750.0,193000.0,188000.0,206000.0,187250.0,172000.0,200000.0,197000.0,222500.0,215000.0,211000.0,200500.0,221000.0,222000.0,210000.0,209000.0,205000.0,198500.0,225000.0,201500.0,227500.0,235000.0,220000.0,219000.0,205000.0,227000.0,227000.0,223000.0,209500.0,222500.0,207000.0,235000.0,235000.0,237000.0,250000.0,230000.0,240000.0,239000.0,208250.0,240000.0,228500.0,235000.0,250500.0,236000.0,245000.0,250000.0,250000.0,249000.0,252750.0,255000.0,236000.0,258000.0,240000.0,260000.0,270000.0,262000.0,272500.0,260000.0,273500.0,265000.0,289000.0,266250.0,268000.0,260000.0,277750.0,263500.0,268000.0,282000.0,293000.0,295000.0,292000.0,285000.0,277000.0,272000.0,300000.0,335000.0,330000.0,318000.0,328500.0,325000.0,330000.0,355000.0,318000.0,310000.0,300000.0,325000.0,315000.0,305500.0,325000.0,308000.0,318000.0,325000.0,310250.0,349750.0,370000.0,347500.0,369000.0,359000.0,385000.0,360000.0,353000.0,360000.0,360000.0,380000.0,382500.0,401000.0,425000.0,385000.0,385000.0,395000.0,389000.0,390000.0,385000.0,380000.0,400000.0,425000.0,430000.0,405000.0,419000.0,409500.0,390000.0
394763,216,"Lake Charles, LA",msa,LA,108950.0,123500.0,103500.0,110750.0,128000.0,128337.0,115500.0,119500.0,149900.0,120000.0,130000.0,130000.0,135000.0,123000.0,125000.0,132000.0,132500.0,135000.0,135000.0,124800.0,123000.0,134000.0,133000.0,102450.0,123200.0,131400.0,125000.0,144250.0,108750.0,135000.0,137500.0,141950.0,133000.0,130000.0,145000.0,110000.0,115000.0,121000.0,134500.0,135000.0,146750.0,129050.0,131500.0,126800.0,143000.0,138000.0,136150.0,136000.0,132450.0,140875.0,125000.0,137000.0,125000.0,140000.0,145125.0,140000.0,140000.0,151000.0,145250.0,136900.0,120000.0,167750.0,158000.0,131750.0,142500.0,133450.0,150000.0,154950.0,147250.0,128250.0,138000.0,139250.0,155000.0,150000.0,154900.0,137000.0,154750.0,152500.0,155000.0,169950.0,145000.0,144000.0,159000.0,140000.0,155000.0,163400.0,158750.0,160000.0,156000.0,159500.0,150000.0,163500.0,185000.0,135000.0,178500.0,165000.0,184000.0,171000.0,170000.0,179900.0,168000.0,181500.0,170000.0,184750.0,175000.0,160000.0,189000.0,170250.0,155000.0,175000.0,179950.0,189900.0,176000.0,178238.0,170250.0,188250.0,175500.0,211000.0,225000.0,209500.0,192500.0,183500.0,192700.0,195000.0,193000.0,199000.0,191250.0,209000.0,184950.0,203250.0,187000.0,198657.0,167000.0,196000.0,174000.0,197000.0,192000.0,203425.0,209000.0,197750.0,199000.0,185000.0,191500.0,199950.0,182000.0,178000.0,207500.0,189500.0,205000.0,185000.0,232475.0,235000.0,192750.0,192000.0,191250.0,175450.0,155300.0,176250.0,182500.0,187500.0,209950.0,215000.0,192000.0,215000.0,207200.0,219000.0,199500.0,180000.0,197000.0,218750.0,214000.0,215000.0,204000.0,197040.0,202450.0,195000.0
394485,217,"Columbia, MO",msa,MO,149000.0,139175.0,139500.0,147000.0,149000.0,146000.0,155500.0,170000.0,139500.0,134200.0,129500.0,145250.0,149500.0,163500.0,139750.0,146100.0,144700.0,142000.0,149950.0,140000.0,152250.0,135500.0,147000.0,129055.0,128500.0,144000.0,145475.0,140000.0,150000.0,140000.0,141500.0,146000.0,145900.0,159575.0,139000.0,159500.0,150500.0,140000.0,142000.0,149500.0,146000.0,144250.0,154900.0,145850.0,153250.0,156750.0,149900.0,158500.0,149000.0,149900.0,147000.0,159900.0,164650.0,146200.0,151750.0,152523.0,148000.0,149900.0,148200.0,131700.0,156000.0,149000.0,145500.0,161500.0,147500.0,153625.0,151500.0,154900.0,154000.0,160000.0,151000.0,148500.0,133450.0,157000.0,154000.0,150000.0,167500.0,160500.0,167000.0,164000.0,162622.0,164400.0,149450.0,157750.0,164500.0,162500.0,164750.0,171000.0,177950.0,169500.0,170000.0,158500.0,159000.0,168500.0,146500.0,149500.0,165000.0,169500.0,170500.0,169950.0,168000.0,163500.0,173500.0,174000.0,165000.0,178000.0,163500.0,159000.0,167900.0,169900.0,175450.0,169000.0,182000.0,170875.0,176900.0,177700.0,171500.0,182900.0,170000.0,188500.0,179000.0,189250.0,180000.0,180000.0,193250.0,193500.0,192000.0,188500.0,171500.0,177000.0,185950.0,181500.0,187000.0,199450.0,198000.0,202900.0,199450.0,192000.0,205000.0,210500.0,199000.0,195550.0,185000.0,197475.0,187500.0,196125.0,205450.0,208350.0,210000.0,220000.0,209900.0,235000.0,218750.0,230000.0,210450.0,227000.0,207500.0,220500.0,231250.0,230000.0,259900.0,245500.0,256100.0,229500.0,235000.0,230000.0,229900.0,220000.0,230000.0,244000.0,270000.0,272950.0,286625.0,266750.0,259400.0,270000.0
394623,219,"Gainesville, GA",msa,GA,147900.0,150250.0,180850.0,165000.0,163000.0,155000.0,150000.0,153950.0,130000.0,141500.0,136850.0,164450.0,140900.0,121750.0,145000.0,120000.0,145000.0,164200.0,155500.0,132000.0,138450.0,142000.0,120000.0,120200.0,115000.0,124950.0,128000.0,149900.0,131000.0,120950.0,153500.0,126900.0,116750.0,116250.0,148000.0,119000.0,108000.0,113500.0,109490.0,123000.0,110000.0,120000.0,137500.0,119900.0,132500.0,113900.0,133800.0,120000.0,127875.0,162500.0,130000.0,155000.0,120000.0,140000.0,138950.0,120000.0,116000.0,125900.0,102500.0,111000.0,114500.0,138400.0,130500.0,148000.0,170000.0,153000.0,147000.0,145000.0,149000.0,144000.0,149950.0,152000.0,157750.0,141900.0,169900.0,162000.0,158450.0,169900.0,172000.0,141000.0,132000.0,149000.0,165500.0,129000.0,165525.0,175000.0,180000.0,158000.0,175000.0,170000.0,183100.0,170750.0,168450.0,140000.0,165000.0,158000.0,158000.0,167000.0,175000.0,175000.0,180000.0,183000.0,180000.0,165000.0,188000.0,189200.0,180000.0,179070.0,173000.0,175000.0,185000.0,189500.0,200000.0,215000.0,189900.0,193550.0,201400.0,195250.0,211950.0,179900.0,187500.0,220000.0,218750.0,222000.0,215000.0,233000.0,212495.0,216000.0,210438.0,220000.0,208500.0,220275.0,219800.0,221750.0,226000.0,245000.0,235000.0,247000.0,235500.0,225000.0,247950.0,243000.0,240000.0,237450.0,250000.0,253000.0,245000.0,239900.0,251000.0,265000.0,280000.0,268000.0,269950.0,276000.0,269500.0,274350.0,272150.0,290000.0,300000.0,293200.0,300000.0,331000.0,320650.0,308000.0,336250.0,318995.0,305000.0,320000.0,322318.0,344950.0,349900.0,360500.0,375000.0,356500.0,360000.0,389500.0
394565,220,"Elkhart, IN",msa,IN,105000.0,107750.0,120250.0,115650.0,114250.0,123625.0,122500.0,99000.0,98200.0,116950.0,93950.0,85250.0,80000.0,85450.0,96900.0,97000.0,104000.0,112500.0,106200.0,103500.0,106000.0,93000.0,98000.0,84460.0,84500.0,90000.0,109000.0,108300.0,95000.0,104750.0,116000.0,110000.0,100000.0,93300.0,75750.0,76000.0,67028.0,98000.0,90000.0,90050.0,98203.0,114950.0,99500.0,88700.0,95000.0,104500.0,105000.0,85400.0,84250.0,90000.0,97500.0,105000.0,107000.0,108500.0,106750.0,115000.0,111500.0,110000.0,98000.0,103000.0,97580.0,93000.0,93900.0,115000.0,114900.0,115000.0,113000.0,104700.0,110000.0,111750.0,107000.0,115000.0,105000.0,112700.0,101500.0,115000.0,117250.0,115000.0,120000.0,120000.0,118500.0,109950.0,116500.0,116000.0,107800.0,124450.0,124500.0,125000.0,135000.0,125000.0,128250.0,130750.0,129900.0,129250.0,119900.0,125900.0,113500.0,122500.0,125000.0,141000.0,132900.0,145000.0,135000.0,144000.0,137500.0,135000.0,139950.0,120000.0,130000.0,135000.0,139900.0,136500.0,165000.0,143200.0,152000.0,148700.0,147000.0,144950.0,143450.0,138000.0,133000.0,138500.0,143000.0,152500.0,155500.0,157900.0,163313.0,165000.0,157000.0,150000.0,150000.0,142500.0,145500.0,154900.0,157625.0,159950.0,166500.0,175000.0,158000.0,164000.0,164500.0,167250.0,160500.0,168000.0,153450.0,160000.0,169900.0,170025.0,171500.0,197000.0,185000.0,181000.0,182700.0,180000.0,171200.0,180000.0,175000.0,175000.0,184950.0,188950.0,200000.0,209500.0,209950.0,213950.0,220000.0,200000.0,219000.0,189000.0,200750.0,200000.0,219500.0,209000.0,230000.0,235750.0,222450.0,212750.0
395114,221,"Springfield, IL",msa,IL,108750.0,114750.0,98000.0,115000.0,113250.0,112000.0,113500.0,105500.0,100000.0,108750.0,95000.0,102500.0,90700.0,112000.0,110000.0,108000.0,118000.0,118000.0,114000.0,109000.0,105000.0,108000.0,114000.0,103500.0,110250.0,112000.0,114500.0,115500.0,128000.0,118250.0,105000.0,112500.0,115000.0,105250.0,113500.0,115000.0,96000.0,117750.0,113000.0,125000.0,130000.0,121750.0,118000.0,114500.0,110250.0,114500.0,115250.0,124500.0,119500.0,115000.0,119000.0,120000.0,125000.0,136000.0,123750.0,120000.0,115000.0,117000.0,111000.0,120000.0,124000.0,120000.0,115000.0,127500.0,130000.0,127000.0,130000.0,122000.0,128000.0,110000.0,110000.0,128500.0,121250.0,110000.0,110250.0,119250.0,150000.0,133750.0,135500.0,137500.0,118500.0,110000.0,121750.0,114000.0,116000.0,125000.0,120500.0,131000.0,128000.0,132000.0,132500.0,124000.0,122000.0,122000.0,123000.0,115000.0,104500.0,134955.0,129500.0,140000.0,141000.0,131950.0,138250.0,128250.0,126250.0,127500.0,131000.0,145000.0,115000.0,125250.0,119000.0,133000.0,132500.0,142000.0,132000.0,144000.0,125000.0,139250.0,127750.0,123500.0,124250.0,134000.0,135000.0,127500.0,142750.0,135000.0,140250.0,125000.0,138250.0,130000.0,127000.0,120000.0,133000.0,126250.0,135000.0,150500.0,147500.0,152000.0,142500.0,144000.0,141000.0,139000.0,132000.0,123500.0,130000.0,142500.0,142500.0,165000.0,150000.0,155500.0,155000.0,155000.0,153500.0,139000.0,144750.0,125000.0,130000.0,126000.0,138000.0,144900.0,141500.0,151000.0,153000.0,154500.0,152250.0,146000.0,158000.0,143500.0,136000.0,131250.0,146100.0,154950.0,175000.0,160000.0,168750.0,156000.0
394726,222,"Johnson City, TN",msa,TN,104900.0,120000.0,123900.0,112000.0,119000.0,116000.0,119900.0,120000.0,110000.0,123750.0,120000.0,126000.0,117500.0,120800.0,118900.0,116250.0,129900.0,137500.0,114000.0,112500.0,122500.0,113300.0,100150.0,124000.0,115000.0,122500.0,113400.0,133000.0,125000.0,112450.0,127500.0,127500.0,125750.0,103250.0,115000.0,114625.0,115000.0,118500.0,115000.0,125000.0,123000.0,139900.0,117000.0,107500.0,115750.0,120000.0,118700.0,94000.0,127500.0,115000.0,118895.0,130250.0,133000.0,141400.0,130000.0,111950.0,125400.0,131500.0,126000.0,125000.0,119000.0,128250.0,132500.0,130000.0,135000.0,120450.0,126000.0,125000.0,125000.0,126500.0,123500.0,122000.0,115000.0,116000.0,125750.0,124500.0,128000.0,128950.0,124500.0,142750.0,129950.0,116000.0,125000.0,113750.0,110000.0,133875.0,132500.0,129900.0,129643.0,141800.0,134300.0,125000.0,129000.0,132000.0,124450.0,129000.0,137000.0,125750.0,129450.0,125000.0,139500.0,142000.0,125700.0,138250.0,133000.0,132750.0,147950.0,125000.0,121750.0,143250.0,138250.0,147000.0,150000.0,135000.0,150000.0,154500.0,134450.0,140000.0,137250.0,152750.0,140000.0,155500.0,153450.0,155052.0,157800.0,159000.0,140000.0,146000.0,154650.0,152000.0,155250.0,161428.0,155000.0,146700.0,165000.0,150000.0,155000.0,152500.0,164450.0,155000.0,157000.0,155000.0,153000.0,152963.0,152000.0,162800.0,175000.0,154900.0,179900.0,176500.0,175000.0,170000.0,170000.0,175000.0,175250.0,168000.0,167775.0,178000.0,181750.0,194000.0,200500.0,190000.0,203600.0,215000.0,201400.0,210000.0,192000.0,189000.0,193000.0,199700.0,220000.0,230000.0,251000.0,226550.0,220500.0,227500.0
394597,223,"Florence, SC",msa,SC,108000.0,102800.0,111107.0,95950.0,109900.0,106000.0,104500.0,120000.0,99250.0,102950.0,116500.0,105000.0,88000.0,96000.0,115000.0,117200.0,125200.0,127900.0,104500.0,107500.0,121000.0,115000.0,114400.0,118500.0,117500.0,118500.0,121000.0,133625.0,115000.0,115000.0,128000.0,132000.0,100000.0,108000.0,100000.0,126750.0,115000.0,111500.0,125750.0,116500.0,127500.0,128950.0,110250.0,127500.0,115000.0,114125.0,120950.0,106500.0,120000.0,125500.0,125250.0,129000.0,149450.0,136500.0,123000.0,138900.0,139500.0,121400.0,88250.0,140000.0,120450.0,101000.0,124300.0,123000.0,125500.0,107050.0,127825.0,129000.0,119000.0,108000.0,127500.0,115000.0,125000.0,103500.0,110000.0,117000.0,144750.0,125000.0,120000.0,118450.0,121000.0,97000.0,134900.0,112000.0,104000.0,109950.0,126000.0,123250.0,125500.0,136000.0,123500.0,128000.0,129000.0,130000.0,139900.0,118856.0,120750.0,129900.0,138500.0,133000.0,140700.0,152900.0,140000.0,139900.0,122750.0,130000.0,126650.0,130000.0,123950.0,114750.0,129900.0,124950.0,148750.0,136250.0,129950.0,133000.0,134500.0,125000.0,150000.0,130950.0,131000.0,130500.0,129900.0,140000.0,135000.0,147000.0,138500.0,145000.0,146750.0,149450.0,137450.0,146000.0,133000.0,123000.0,127500.0,147000.0,145500.0,168139.0,149950.0,148000.0,131750.0,125500.0,149000.0,135000.0,147500.0,149750.0,140000.0,142500.0,162500.0,175000.0,155000.0,165000.0,169950.0,160000.0,173900.0,155000.0,160000.0,159900.0,166000.0,173000.0,165750.0,168500.0,178000.0,169950.0,161500.0,175000.0,168000.0,172909.0,179900.0,185000.0,185000.0,180000.0,180000.0,210000.0,182250.0,197000.0
394716,224,"Jacksonville, NC",msa,NC,140000.0,131500.0,140000.0,145000.0,152000.0,147750.0,145000.0,140750.0,148000.0,139000.0,138000.0,135250.0,145000.0,146500.0,143250.0,153000.0,156000.0,157000.0,154250.0,146000.0,146000.0,140000.0,142000.0,135000.0,146500.0,143000.0,141500.0,150000.0,150000.0,155000.0,150000.0,143000.0,150000.0,152500.0,142000.0,154900.0,145000.0,148450.0,148750.0,146500.0,155000.0,150500.0,140500.0,149000.0,145000.0,135750.0,128000.0,135000.0,147000.0,145000.0,142000.0,147500.0,150000.0,154250.0,150000.0,147450.0,135000.0,139000.0,140000.0,150000.0,132250.0,135000.0,140000.0,142500.0,147500.0,150000.0,143000.0,141250.0,127250.0,124000.0,130000.0,120000.0,139998.0,125000.0,135000.0,138625.0,125000.0,130000.0,120000.0,125000.0,125000.0,132950.0,134700.0,125000.0,135000.0,135000.0,134950.0,135000.0,136995.0,139000.0,126500.0,135000.0,127500.0,125950.0,125500.0,119500.0,120000.0,135000.0,140000.0,140000.0,138000.0,149500.0,150000.0,148000.0,136450.0,140000.0,130000.0,128000.0,132000.0,139000.0,138000.0,151000.0,150000.0,150000.0,150000.0,153000.0,145000.0,149500.0,149950.0,147000.0,137500.0,150000.0,150000.0,154500.0,168000.0,169000.0,163500.0,150000.0,150000.0,160000.0,149250.0,153000.0,153750.0,165000.0,168000.0,170000.0,174000.0,180000.0,170000.0,165000.0,170000.0,173000.0,168500.0,165000.0,170000.0,174450.0,181750.0,180000.0,190000.0,190000.0,189500.0,185000.0,180000.0,175500.0,184500.0,178750.0,187500.0,185750.0,191000.0,200000.0,217250.0,210500.0,212000.0,205000.0,205000.0,205000.0,207500.0,201000.0,215000.0,225000.0,225000.0,245000.0,249750.0,236000.0,245000.0,235000.0
394680,225,"Hilo, HI",msa,HI,327250.0,370000.0,365000.0,361000.0,298700.0,299000.0,282500.0,300000.0,254500.0,244000.0,295000.0,260500.0,292500.0,297500.0,229500.0,289000.0,299000.0,220000.0,260000.0,232500.0,290000.0,260000.0,286000.0,260000.0,255000.0,319000.0,226000.0,283500.0,254000.0,240000.0,265000.0,247500.0,267000.0,278500.0,250000.0,230000.0,256400.0,258500.0,260000.0,280000.0,280000.0,225000.0,256550.0,205000.0,226500.0,230000.0,250000.0,235000.0,233000.0,235000.0,250000.0,285000.0,257750.0,239000.0,252500.0,215000.0,256000.0,235000.0,275000.0,254900.0,250000.0,257500.0,325000.0,255000.0,270000.0,270000.0,279000.0,250000.0,218750.0,275500.0,239000.0,242000.0,265250.0,253551.0,287501.0,282000.0,275000.0,305000.0,270000.0,280000.0,285000.0,300000.0,297450.0,326000.0,283075.0,332000.0,307500.0,298500.0,296000.0,325000.0,290000.0,343000.0,295000.0,300000.0,275000.0,278500.0,323000.0,325000.0,360000.0,300000.0,350000.0,290000.0,344500.0,381000.0,372500.0,305000.0,320000.0,347000.0,379000.0,355000.0,350000.0,310461.0,363500.0,299000.0,350000.0,324000.0,360000.0,372500.0,340000.0,340000.0,284000.0,425000.0,389000.0,409000.0,388600.0,315000.0,374950.0,339500.0,332500.0,395250.0,395000.0,350000.0,367500.0,393450.0,399000.0,413000.0,386000.0,375000.0,355000.0,340000.0,365000.0,375500.0,350000.0,448000.0,437500.0,425000.0,365750.0,395000.0,371500.0,390000.0,480000.0,439000.0,439500.0,442000.0,431270.0,455000.0,510000.0,465000.0,495000.0,477000.0,470000.0,460000.0,475000.0,559900.0,530000.0,599500.0,550000.0,569000.0,549500.0,579000.0,609000.0,527500.0,572500.0,512500.0,522500.0,620000.0
